0	0	0	-258.95	0	0	1.75875
100	0	0	-258.95	0.25470765895	0	1.54084001405
200	0	0	-258.95	2.103722968425	0	-1.448658162875
300	0	0	-260.4	2.714163903	0	0.007782473775
400	0	0	-260.4	2.949530486025	0	0.79628771375
500	0	0	-262.37	2.836734666125	0	2.716198078275
600	0	0	-262.37	1.890906396175	0	3.35744918395
700	0	0	-262.37	3.845059467425	0	4.099453750625
800	0	0	-265.49	4.08681063455	0	5.798861256
900	0	0	-265.49	3.046495150625	0	6.690368433425
1000	0	0	-265.49	4.712808637475	0	7.82756103975
1100	0	0	-269.42	4.935823715225	0	9.83452478065
1200	0	0	-269.42	4.0358165627	0	10.589514945625
1300	0	0	-269.42	5.65827521965	0	11.3262557712
1400	0	0	-274.24	5.26990230275	0	14.209030482275
1500	0	0	-274.24	1.855514734925	0	16.16330707975
1600	0	0	-274.24	-0.5003675106	0	16.8936168785
1700	0	0	-273.37	-0.998426725475	0	16.676969767175
1800	0	0	-273.37	-0.858415529025	0	16.47391032285
1900	0	0	-273.37	-1.4056075256	0	16.28597782865
2000	0	0	-272.42	-2.44610221945	0	15.558395243125
2100	0	0	-272.42	-4.131409427425	0	14.616166149525
2200	0	0	-269.29	-3.940246233425	0	13.1590408114
2300	0	0	-269.29	-2.7121996841	0	12.4159751138
2400	0	0	-269.29	-5.09933214835	0	11.398044698375
2500	0	0	-265.49	-4.907903790125	0	8.64550246675
2600	0	0	-265.49	-2.188843741525	0	7.755677334375
2700	0	0	-265.49	-5.6916265366	0	7.27622176495
2800	0	0	-261.72	-5.366140551675	0	5.101512072075
2900	0	0	-261.72	-0.6598508266	0	4.9410369467
3000	0	0	-261.72	0	0	7.15225
0	100	0	-260.91	0	4.9177966098	3.192984503375
100	100	0	-260.91	0.920426370675	4.963201831425	3.210281796225
200	100	0	-261.58	1.173725173725	5.446821804275	3.61557110595
300	100	0	-261.58	1.0342233096	3.766377179925	3.835274331825
400	100	0	-261.58	3.391944249525	3.85671371375	4.219845866375
500	100	0	-264.08	3.601055728475	5.310251064525	5.89192009865
600	100	0	-264.08	2.1576887566	5.8214817893	6.138872854325
700	100	0	-264.08	4.0256901224	5.79959971325	6.145833159375
800	100	0	-267.52	4.084090324	4.629370659825	8.3469411772
900	100	0	-267.52	2.1748042148	4.2643823191	9.0819367717
1000	100	0	-267.52	2.35772780575	4.452155070225	8.9753969897
1100	100	0	-268.84	2.880530237875	4.499040068925	9.831549543475
1200	100	0	-268.84	4.575619782525	5.4059065977	10.688079392675
1300	100	0	-268.84	8.56033727265	6.662966823675	13.00665833965
1400	100	0	-277.07	8.164464223325	5.579018375325	17.93803127
1500	100	0	-277.07	3.095324613275	5.179443433625	20.4525513535
1600	100	0	-277.07	-0.427863294775	6.2839201711	20.483806485
1700	100	0	-275.88	-1.64570525165	7.26751822375	19.58272346825
1800	100	0	-275.88	-1.997360324375	7.318694222375	18.711027422
1900	100	0	-274.43	-1.8991388989	6.9072352344	17.73284867775
2000	100	0	-274.43	-2.1065107597	7.1501460727	17.10651291275
2100	100	0	-274.43	-4.008968883825	7.13044201255	16.23156829445
2200	100	0	-271.24	-4.114751274375	6.587233171	14.43530859235
2300	100	0	-271.24	-3.351212828975	6.20443176305	13.843197785775
2400	100	0	-271.24	-7.081894243025	6.095980794325	13.268288333075
2500	100	0	-265.43	-6.772111374725	7.41114478375	8.7066321043
2600	100	0	-265.43	-1.984745155675	7.6776204634	7.62805462385
2700	100	0	-265.43	-1.34929120825	6.855147744325	9.23883785745
2800	100	0	-265.43	-1.145417234875	6.0804991998	8.8685633792
2900	100	0	-265.43	-0.613667517225	5.69256573925	8.93668699265
3000	100	0	-265.43	0	0.9164527464	11.129818687275
0	200	0	-261.93	0	3.07832912695	4.253625253025
100	200	0	-261.93	0.783732853425	3.05802628445	4.2022647364
200	200	0	-262.49	0.906898316925	2.547450407625	4.86968489135
300	200	0	-262.49	1.124055812475	2.4157393035	4.83986416955
400	200	0	-262.49	4.49340436895	2.76604249545	4.773389903475
500	200	0	-266.27	4.801502741675	2.671606703975	7.8736547986
600	200	0	-266.27	2.380255046575	3.42327296545	8.59946649205
700	200	0	-266.27	2.65294833795	5.137519624125	8.4244777513
800	200	0	-267.66	2.5515932404	3.8623493484	9.370850726225
900	200	0	-267.66	2.869279561025	4.183848773025	9.805797463675
1000	200	0	-267.66	4.947466388975	6.400503268175	10.577461319
1100	200	0	-272.09	5.889575241025	7.2333302041	13.0730795367
1200	200	0	-272.09	6.19974331745	8.113669838275	15.29503261295
1300	200	0	-276.33	5.831386997275	8.297019338175	17.81315862975
1400	200	0	-276.33	3.786378911025	4.842518336025	19.7090872605
1500	200	0	-276.33	2.560416532375	3.32946415495	20.743307602
1600	200	0	-278.12	1.5877072812	4.549653157	21.58803866075
1700	200	0	-278.12	0.036347324125	6.027236221525	21.7584090245
1800	200	0	-278.12	-1.218698518375	6.833717492825	21.26314219375
1900	200	0	-276.94	-1.5741556736	7.45186540055	20.428273133
2000	200	0	-276.94	-2.2228954413	7.5978691239	20.07822558625
2100	200	0	-276.94	-4.6943223308	7.317072785525	19.3812549875
2200	200	0	-272.87	-4.866256482925	7.166945242325	16.76476932925
2300	200	0	-272.87	-3.203452060775	6.197824197925	15.764691576375
2400	200	0	-272.87	-3.89261912765	4.40715303115	15.76368363005
2500	200	0	-270.98	-3.32626412105	7.803031644625	13.9980513465
2600	200	0	-270.98	-2.74484078095	8.08493519485	13.63691193635
2700	200	0	-270.98	-7.2887478002	3.8274655371	13.9540592939
2800	200	0	-265.02	-6.528722555075	2.571169037425	8.94850399035
2900	200	0	-265.02	-5.82389728	2.03670900395	8.532713717025
3000	200	0	-261.51	0	-3.394249012675	6.400944995825
0	300	0	-262.72	0	2.239756689775	5.2973890628
100	300	0	-262.72	0.38954765135	2.2050766841	5.268335231375
200	300	0	-262.94	0.53143819445	1.574165631475	5.594133310675
300	300	0	-262.94	1.252815397425	1.80028496495	5.5107647199
400	300	0	-262.94	3.64781165	2.9154595472	5.4889358921
500	300	0	-265.41	4.258286198475	0.581026685025	7.725507130525
600	300	0	-265.41	4.623601678425	0.75705673475	8.863436767
700	300	0	-269.14	4.46476650535	3.039040449225	10.42058309365
800	300	0	-269.14	3.130419471225	3.118780552825	11.259015762125
900	300	0	-269.14	4.712958134575	3.9522769226	12.137322252825
1000	300	0	-273.44	5.4072092385	5.561019069875	14.224988240775
1100	300	0	-273.44	4.593696807975	4.7680414124	15.87472585895
1200	300	0	-273.44	5.639308914925	4.519177716225	17.37451596125
1300	300	0	-277.87	5.2891857704	4.32376263355	19.637167082
1400	300	0	-277.87	3.196909041775	3.80581827595	20.841918537
1500	300	0	-277.87	2.80245943425	3.9407769287	21.51348307075
1600	300	0	-280.01	2.2699087718	4.38084359175	22.75052335
1700	300	0	-280.01	0.638359084175	4.694490351725	23.37200230175
1800	300	0	-280.01	-0.57273114535	5.01014245855	23.2622015795
1900	300	0	-279.47	-1.134987267825	5.518848341925	22.84310138725
2000	300	0	-279.47	-2.241303374725	5.194349104525	22.57371522425
2100	300	0	-279.47	-4.439892767075	4.4532478754	21.769081019
2200	300	0	-275.98	-5.233999861975	5.818009097225	19.40392381775
2300	300	0	-275.98	-6.111005041825	5.44464688545	17.67908080925
2400	300	0	-271.37	-5.476686796325	2.629649317425	15.46656965105
2500	300	0	-271.37	-3.09432920935	3.24194027945	14.402326701675
2600	300	0	-271.37	-5.9603112632	2.585859025275	13.9574485827
2700	300	0	-266.61	-6.86305736735	-0.85530381285	11.278010737825
2800	300	0	-266.61	-2.93617376635	3.303771971475	9.7143500397
2900	300	0	-266.61	-6.579085567325	2.88805689225	11.569448121725
3000	300	0	-262.83	0	2.20968743985	6.46087138205
0	400	0	-263.3	0	1.6300459547	5.952117784625
100	400	0	-263.37	0.118141795125	1.3117747894	6.044304166675
200	400	0	-263.37	0.502106597775	0.97814547205	6.082088799925
300	400	0	-263.37	2.465349726525	1.2559600039	5.880704889925
400	400	0	-265.6	3.2741460907	2.468599032225	7.006049918075
500	400	0	-265.6	2.6430999309	0.70034963655	7.872109033225
600	400	0	-265.6	4.838268810775	0.43331844315	8.59215480215
700	400	0	-269.37	5.014672156025	0.941382294	10.6762610734
800	400	0	-269.37	3.464829713775	1.2883958295	11.410857366325
900	400	0	-269.37	5.311518078075	2.050055060575	12.142693193925
1000	400	0	-273.69	5.763230878775	2.31388886825	14.8189847724
1100	400	0	-273.69	4.847733887375	2.809931366375	16.33402325395
1200	400	0	-273.69	5.755464536925	3.951824275625	17.57909044475
1300	400	0	-278.55	5.118027557	3.061759043725	19.8851449695
1400	400	0	-278.55	3.40339320785	2.730636122675	21.2269249585
1500	400	0	-278.55	3.135441848175	3.348471862325	22.15548899675
1600	400	0	-281.17	2.341420704225	3.051867018	23.4962830305
1700	400	0	-281.17	0.665646190925	2.7025682398	24.1007025595
1800	400	0	-280.88	-0.39434052985	2.72512184345	24.00952733475
1900	400	0	-280.88	-1.389949027625	2.897391491375	23.74706264025
2000	400	0	-280.88	-3.288495907825	2.37129328905	23.12593297625
2100	400	0	-277.67	-4.0706623381	1.5871918636	21.5869550865
2200	400	0	-277.67	-3.87485747455	2.957080937125	20.3039992215
2300	400	0	-277.67	-6.391811840575	3.40077847925	19.1460205335
2400	400	0	-272.85	-6.09532573365	2.84020490265	16.22773523115
2500	400	0	-272.85	-3.3700544132	2.576581059575	15.388865471425
2600	400	0	-272.85	-6.84208487325	1.31170576935	15.5372466077
2700	400	0	-268.07	-6.570834854	1.382504868675	11.2507543824
2800	400	0	-268.07	-2.785361849975	2.29525784995	10.4412133953
2900	400	0	-268.07	-6.917981811625	-0.90365518695	12.188561089075
3000	400	0	-263.44	0	2.9545592866	7.010812083775
0	500	0	-263.52	0	1.4243217981	6.314464762575
100	500	0	-263.48	-0.262352829625	0.7059387665	6.3764174499
200	500	0	-263.48	0.475623407275	0.59695409755	6.232805246325
300	500	0	-263.48	2.7432689576	0.719600711375	5.320159929025
400	500	0	-265.42	3.09220128265	0.903163880975	7.0679766429
500	500	0	-265.42	2.2230056094	0.614757620625	7.46359780405
600	500	0	-265.42	4.864634335875	1.068104943275	7.736575580775
700	500	0	-269.31	5.3198438917	0.699797018875	10.40568824995
