0 0 -258.95
100 0 -258.95
200 0 -258.95
300 0 -260.40
400 0 -260.40
500 0 -262.37
600 0 -262.37
700 0 -262.37
800 0 -265.49
900 0 -265.49
1000 0 -265.49
1100 0 -269.42
1200 0 -269.42
1300 0 -269.42
1400 0 -274.24
1500 0 -274.24
1600 0 -274.24
1700 0 -273.37
1800 0 -273.37
1900 0 -273.37
2000 0 -272.42
2100 0 -272.42
2200 0 -269.29
2300 0 -269.29
2400 0 -269.29
2500 0 -265.49
2600 0 -265.49
2700 0 -265.49
2800 0 -261.72
2900 0 -261.72
3000 0 -261.72
0 100 -260.91
100 100 -260.91
200 100 -261.58
300 100 -261.58
400 100 -261.58
500 100 -264.08
600 100 -264.08
700 100 -264.08
800 100 -267.52
900 100 -267.52
1000 100 -267.52
1100 100 -268.84
1200 100 -268.84
1300 100 -268.84
1400 100 -277.07
1500 100 -277.07
1600 100 -277.07
1700 100 -275.88
1800 100 -275.88
1900 100 -274.43
2000 100 -274.43
2100 100 -274.43
2200 100 -271.24
2300 100 -271.24
2400 100 -271.24
2500 100 -265.43
2600 100 -265.43
2700 100 -265.43
2800 100 -265.43
2900 100 -265.43
3000 100 -265.43
0 200 -261.93
100 200 -261.93
200 200 -262.49
300 200 -262.49
400 200 -262.49
500 200 -266.27
600 200 -266.27
700 200 -266.27
800 200 -267.66
900 200 -267.66
1000 200 -267.66
1100 200 -272.09
1200 200 -272.09
1300 200 -276.33
1400 200 -276.33
1500 200 -276.33
1600 200 -278.12
1700 200 -278.12
1800 200 -278.12
1900 200 -276.94
2000 200 -276.94
2100 200 -276.94
2200 200 -272.87
2300 200 -272.87
2400 200 -272.87
2500 200 -270.98
2600 200 -270.98
2700 200 -270.98
2800 200 -265.02
2900 200 -265.02
3000 200 -261.51
0 300 -262.72
100 300 -262.72
200 300 -262.94
300 300 -262.94
400 300 -262.94
500 300 -265.41
600 300 -265.41
700 300 -269.14
800 300 -269.14
900 300 -269.14
1000 300 -273.44
1100 300 -273.44
1200 300 -273.44
1300 300 -277.87
1400 300 -277.87
1500 300 -277.87
1600 300 -280.01
1700 300 -280.01
1800 300 -280.01
1900 300 -279.47
2000 300 -279.47
2100 300 -279.47
2200 300 -275.98
2300 300 -275.98
2400 300 -271.37
2500 300 -271.37
2600 300 -271.37
2700 300 -266.61
2800 300 -266.61
2900 300 -266.61
3000 300 -262.83
0 400 -263.30
100 400 -263.37
200 400 -263.37
300 400 -263.37
400 400 -265.60
500 400 -265.60
600 400 -265.60
700 400 -269.37
800 400 -269.37
900 400 -269.37
1000 400 -273.69
1100 400 -273.69
1200 400 -273.69
1300 400 -278.55
1400 400 -278.55
1500 400 -278.55
1600 400 -281.17
1700 400 -281.17
1800 400 -280.88
1900 400 -280.88
2000 400 -280.88
2100 400 -277.67
2200 400 -277.67
2300 400 -277.67
2400 400 -272.85
2500 400 -272.85
2600 400 -272.85
2700 400 -268.07
2800 400 -268.07
2900 400 -268.07
3000 400 -263.44
0 500 -263.52
100 500 -263.48
200 500 -263.48
300 500 -263.48
400 500 -265.42
500 500 -265.42
600 500 -265.42
700 500 -269.31
800 500 -269.31
900 500 -269.31
1000 500 -273.84
1100 500 -273.84
1200 500 -278.69
1300 500 -278.69
1400 500 -278.69
1500 500 -281.46
1600 500 -281.46
1700 500 -281.46
1800 500 -281.26
1900 500 -281.26
2000 500 -281.26
2100 500 -278.20
2200 500 -278.20
2300 500 -278.20
2400 500 -273.02
2500 500 -273.02
2600 500 -273.02
2700 500 -268.21
2800 500 -268.21
2900 500 -264.86
3000 500 -264.86
0 600 -264.35
100 600 -263.52
200 600 -263.52
300 600 -263.52
400 600 -265.76
500 600 -265.76
600 600 -265.76
700 600 -269.46
800 600 -269.46
900 600 -274.10
1000 600 -274.10
1100 600 -274.10
1200 600 -278.86
1300 600 -278.86
1400 600 -278.86
1500 600 -281.61
1600 600 -281.61
1700 600 -281.61
1800 600 -281.74
1900 600 -281.74
2000 600 -281.74
2100 600 -278.63
2200 600 -278.63
2300 600 -278.63
2400 600 -274.96
2500 600 -274.96
2600 600 -269.05
2700 600 -269.05
2800 600 -269.05
2900 600 -264.99
3000 600 -264.99
0 700 -264.24
100 700 -264.04
200 700 -264.04
300 700 -264.04
400 700 -265.67
500 700 -265.67
600 700 -269.33
700 700 -269.33
800 700 -269.33
900 700 -273.73
1000 700 -273.73
1100 700 -273.73
1200 700 -278.50
1300 700 -278.50
1400 700 -278.50
1500 700 -281.37
