0 0 -291.00
100 0 -291.00
200 0 -291.00
300 0 -293.21
400 0 -293.21
500 0 -293.21
600 0 -301.06
700 0 -301.06
800 0 -301.06
900 0 -312.26
1000 0 -312.26
1100 0 -325.10
1200 0 -325.10
1300 0 -325.10
1400 0 -333.86
1500 0 -333.86
1600 0 -333.86
1700 0 -334.80
1800 0 -334.80
1900 0 -334.80
2000 0 -329.24
2100 0 -329.24
2200 0 -329.24
2300 0 -318.95
2400 0 -318.95
2500 0 -318.95
2600 0 -307.56
2700 0 -307.56
2800 0 -297.23
2900 0 -297.23
3000 0 -297.23
0 100 -291.72
100 100 -291.72
200 100 -291.72
300 100 -292.91
400 100 -292.91
500 100 -299.10
600 100 -299.10
700 100 -299.10
800 100 -307.78
900 100 -307.78
1000 100 -307.78
1100 100 -317.42
1200 100 -317.42
1300 100 -317.42
1400 100 -324.48
1500 100 -324.48
1600 100 -324.48
1700 100 -326.02
1800 100 -326.02
1900 100 -326.02
2000 100 -322.17
2100 100 -322.17
2200 100 -322.17
2300 100 -313.94
2400 100 -313.94
2500 100 -304.25
2600 100 -304.25
2700 100 -304.25
2800 100 -294.88
2900 100 -294.88
3000 100 -294.88
0 200 -289.88
100 200 -289.88
200 200 -290.81
300 200 -290.81
400 200 -290.81
500 200 -296.23
600 200 -296.23
700 200 -296.23
800 200 -303.48
900 200 -303.48
1000 200 -303.48
1100 200 -311.12
1200 200 -311.12
1300 200 -311.12
1400 200 -316.80
1500 200 -316.80
1600 200 -316.80
1700 200 -318.27
1800 200 -318.27
1900 200 -318.27
2000 200 -315.46
2100 200 -315.46
2200 200 -309.04
2300 200 -309.04
2400 200 -309.04
2500 200 -301.04
2600 200 -301.04
2700 200 -301.04
2800 200 -292.92
2900 200 -292.92
3000 200 -292.92
0 300 -288.66
100 300 -288.66
200 300 -289.30
300 300 -289.30
400 300 -289.30
500 300 -293.94
600 300 -293.94
700 300 -293.94
800 300 -300.20
900 300 -300.20
1000 300 -300.20
1100 300 -306.63
1200 300 -306.63
1300 300 -306.63
1400 300 -311.47
1500 300 -311.47
1600 300 -311.47
1700 300 -312.85
1800 300 -312.85
1900 300 -310.62
2000 300 -310.62
2100 300 -310.62
2200 300 -305.15
2300 300 -305.15
2400 300 -305.15
2500 300 -298.26
2600 300 -298.26
2700 300 -298.26
2800 300 -290.95
2900 300 -290.95
3000 300 -290.95
0 400 -287.51
100 400 -287.51
200 400 -288.04
300 400 -288.04
400 400 -288.04
500 400 -292.09
600 400 -292.09
700 400 -292.09
800 400 -297.50
900 400 -297.50
1000 400 -297.50
1100 400 -302.86
1200 400 -302.86
1300 400 -302.86
1400 400 -306.89
1500 400 -306.89
1600 400 -308.13
1700 400 -308.13
1800 400 -308.13
1900 400 -306.31
2000 400 -306.31
2100 400 -306.31
2200 400 -301.79
2300 400 -301.79
2400 400 -301.79
2500 400 -295.78
2600 400 -295.78
2700 400 -295.78
2800 400 -289.17
2900 400 -289.17
3000 400 -289.17
0 500 -285.98
100 500 -285.98
200 500 -286.33
300 500 -286.33
400 500 -286.33
500 500 -289.74
600 500 -289.74
700 500 -289.74
800 500 -294.27
900 500 -294.27
1000 500 -294.27
1100 500 -298.55
1200 500 -298.55
1300 500 -301.83
1400 500 -301.83
1500 500 -301.83
1600 500 -302.79
1700 500 -302.79
1800 500 -302.79
1900 500 -301.36
2000 500 -301.36
2100 500 -301.36
2200 500 -297.65
2300 500 -297.65
2400 500 -297.65
2500 500 -292.63
2600 500 -292.63
2700 500 -292.63
2800 500 -286.79
2900 500 -286.79
3000 500 -282.09
0 600 -284.59
100 600 -284.59
200 600 -284.54
300 600 -284.54
400 600 -284.54
500 600 -287.46
600 600 -287.46
700 600 -287.46
800 600 -291.26
900 600 -291.26
1000 600 -294.69
1100 600 -294.69
1200 600 -294.69
1300 600 -297.25
1400 600 -297.25
1500 600 -297.25
1600 600 -298.07
1700 600 -298.07
1800 600 -298.07
1900 600 -296.89
2000 600 -296.89
2100 600 -296.89
2200 600 -293.82
2300 600 -293.82
2400 600 -293.82
2500 600 -289.54
2600 600 -289.54
2700 600 -284.67
2800 600 -284.67
2900 600 -284.67
3000 600 -280.00
0 700 -282.92
100 700 -282.92
200 700 -283.16
300 700 -283.16
400 700 -283.16
500 700 -285.33
600 700 -285.33
700 700 -288.39
800 700 -288.39
900 700 -288.39
1000 700 -291.11
1100 700 -291.11
1200 700 -291.11
1300 700 -293.15
1400 700 -293.15
1500 700 -293.15
1600 700 -293.79
1700 700 -293.79
1800 700 -293.79
1900 700 -292.84
2000 700 -292.84
2100 700 -292.84
2200 700 -290.27
2300 700 -290.27
2400 700 -286.69
2500 700 -286.69
2600 700 -286.69
2700 700 -282.57
2800 700 -282.57
2900 700 -282.57
3000 700 -278.46
0 800 -281.43
100 800 -281.43
200 800 -281.45
300 800 -281.45
400 800 -283.56
500 800 -283.56
600 800 -283.56
700 800 -285.70
800 800 -285.70
900 800 -285.70
1000 800 -288.08
1100 800 -288.08
1200 800 -288.08
1300 800 -289.77
1400 800 -289.77
1500 800 -289.77
1600 800 -290.36
1700 800 -290.36
1800 800 -289.62
1900 800 -289.62
2000 800 -289.62
2100 800 -287.55
2200 800 -287.55
2300 800 -287.55
2400 800 -284.58
2500 800 -284.58
2600 800 -284.58
2700 800 -280.97
2800 800 -280.97
2900 800 -280.97
3000 800 -277.35
0 900 -280.00
100 900 -280.04
200 900 -280.04
300 900 -280.04
400 900 -281.74
500 900 -281.74
600 900 -281.74
700 900 -283.44
800 900 -283.44
900 900 -283.44
1000 900 -285.60
1100 900 -285.60
1200 900 -285.60
1300 900 -287.09
1400 900 -287.09
1500 900 -287.57
1600 900 -287.57
1700 900 -287.57
1800 900 -287.01
1900 900 -287.01
2000 900 -287.01
2100 900 -285.34
2200 900 -285.34
2300 900 -285.34
2400 900 -282.65
2500 900 -282.65
2600 900 -282.65
2700 900 -279.38
2800 900 -279.38
2900 900 -279.38
3000 900 -276.06
0 1000 -278.45
100 1000 -278.50
200 1000 -278.50
300 1000 -278.50
400 1000 -279.52
500 1000 -279.52
600 1000 -279.52
700 1000 -281.48
800 1000 -281.48
900 1000 -281.48
1000 1000 -283.13
1100 1000 -283.13
1200 1000 -284.48
1300 1000 -284.48
1400 1000 -284.48
1500 1000 -284.97
1600 1000 -284.97
1700 1000 -284.97
1800 1000 -284.12
1900 1000 -284.12
2000 1000 -284.12
2100 1000 -282.72
2200 1000 -282.72
2300 1000 -282.72
2400 1000 -280.36
2500 1000 -280.36
2600 1000 -280.36
2700 1000 -277.53
2800 1000 -277.53
2900 1000 -274.12
3000 1000 -274.12
