0 0 -280.38
100 0 -280.37
200 0 -280.37
300 0 -280.37
400 0 -280.58
500 0 -280.58
600 0 -280.58
700 0 -280.54
800 0 -280.54
900 0 -280.54
1000 0 -280.75
1100 0 -280.75
1200 0 -280.75
1300 0 -281.46
1400 0 -281.46
1500 0 -282.68
1600 0 -282.68
1700 0 -282.68
1800 0 -284.33
1900 0 -284.33
2000 0 -284.33
2100 0 -285.35
2200 0 -285.35
2300 0 -285.35
2400 0 -285.96
2500 0 -285.96
2600 0 -285.96
2700 0 -286.35
2800 0 -286.35
2900 0 -286.35
3000 0 -287.03
3100 0 -287.03
3200 0 -287.03
3300 0 -287.20
3400 0 -287.20
3500 0 -286.97
3600 0 -286.97
3700 0 -286.97
3800 0 -286.31
3900 0 -286.31
4000 0 -286.31
0 100 -280.84
100 100 -280.84
200 100 -280.42
300 100 -280.42
400 100 -280.42
500 100 -280.44
600 100 -280.44
700 100 -280.44
800 100 -281.16
900 100 -281.16
1000 100 -281.16
1100 100 -281.90
1200 100 -281.90
1300 100 -281.90
1400 100 -283.05
1500 100 -283.05
1600 100 -284.00
1700 100 -284.00
1800 100 -284.00
1900 100 -284.79
2000 100 -284.79
2100 100 -284.79
2200 100 -285.79
2300 100 -285.79
2400 100 -285.79
2500 100 -286.26
2600 100 -286.26
2700 100 -286.26
2800 100 -286.68
2900 100 -286.68
3000 100 -286.68
3100 100 -286.82
3200 100 -286.82
3300 100 -286.92
3400 100 -286.92
3500 100 -286.92
3600 100 -286.92
3700 100 -286.92
3800 100 -286.92
3900 100 -287.19
4000 100 -287.19
0 200 -280.77
100 200 -280.57
200 200 -280.57
300 200 -280.49
400 200 -280.49
500 200 -280.49
600 200 -280.68
700 200 -280.68
800 200 -280.68
900 200 -281.16
1000 200 -281.16
1100 200 -281.16
1200 200 -281.65
1300 200 -281.65
1400 200 -281.65
1500 200 -282.68
1600 200 -282.68
1700 200 -283.11
1800 200 -283.11
1900 200 -283.11
2000 200 -283.25
2100 200 -283.25
2200 200 -283.25
2300 200 -284.33
2400 200 -284.33
2500 200 -284.33
2600 200 -285.95
2700 200 -285.95
2800 200 -285.95
2900 200 -286.98
3000 200 -286.98
3100 200 -286.98
3200 200 -287.32
3300 200 -287.32
3400 200 -287.27
3500 200 -287.27
3600 200 -287.27
3700 200 -286.21
3800 200 -286.21
3900 200 -286.21
4000 200 -286.47
0 300 -279.36
100 300 -279.36
200 300 -279.59
300 300 -279.59
400 300 -279.76
500 300 -279.76
600 300 -279.76
700 300 -280.00
800 300 -280.00
900 300 -280.00
1000 300 -280.89
1100 300 -280.89
1200 300 -280.89
1300 300 -281.56
1400 300 -281.56
1500 300 -281.56
1600 300 -282.62
1700 300 -282.62
1800 300 -282.62
1900 300 -284.11
2000 300 -284.11
2100 300 -285.51
2200 300 -285.51
2300 300 -285.51
2400 300 -286.44
2500 300 -286.44
2600 300 -286.44
2700 300 -287.21
2800 300 -287.21
2900 300 -287.21
3000 300 -287.86
3100 300 -287.86
3200 300 -287.86
3300 300 -288.02
3400 300 -288.02
3500 300 -288.02
3600 300 -288.14
3700 300 -288.14
3800 300 -287.96
3900 300 -287.96
4000 300 -287.96
0 400 -279.79
100 400 -279.79
200 400 -279.79
300 400 -279.77
400 400 -279.77
500 400 -279.80
600 400 -279.80
700 400 -279.80
800 400 -279.95
900 400 -279.95
1000 400 -279.95
1100 400 -280.89
1200 400 -280.89
1300 400 -280.89
1400 400 -281.72
1500 400 -281.72
1600 400 -281.72
1700 400 -282.79
1800 400 -282.79
1900 400 -282.79
2000 400 -283.49
2100 400 -283.49
2200 400 -284.63
2300 400 -284.63
2400 400 -284.63
2500 400 -286.10
2600 400 -286.10
2700 400 -286.10
2800 400 -287.29
2900 400 -287.29
3000 400 -287.29
3100 400 -287.89
3200 400 -287.89
3300 400 -287.89
3400 400 -287.98
3500 400 -287.98
3600 400 -287.65
3700 400 -287.65
3800 400 -287.65
3900 400 -287.13
4000 400 -287.13
0 500 -278.73
100 500 -278.93
200 500 -278.93
300 500 -278.69
400 500 -278.69
500 500 -278.69
600 500 -278.54
700 500 -278.54
800 500 -278.54
900 500 -278.67
1000 500 -278.67
1100 500 -278.67
1200 500 -280.01
1300 500 -280.01
1400 500 -280.01
1500 500 -281.22
1600 500 -281.22
1700 500 -281.22
1800 500 -283.31
1900 500 -283.31
2000 500 -285.04
2100 500 -285.04
2200 500 -285.04
2300 500 -286.40
2400 500 -286.40
2500 500 -286.40
2600 500 -287.62
2700 500 -287.62
2800 500 -287.62
2900 500 -288.47
3000 500 -288.47
3100 500 -288.47
3200 500 -288.90
3300 500 -288.90
3400 500 -288.90
3500 500 -288.94
3600 500 -288.94
3700 500 -288.90
3800 500 -288.90
3900 500 -288.90
4000 500 -287.83
0 600 -278.32
100 600 -278.32
200 600 -278.13
300 600 -278.13
400 600 -277.93
500 600 -277.93
600 600 -277.93
700 600 -278.19
800 600 -278.19
900 600 -278.19
1000 600 -279.12
1100 600 -279.12
1200 600 -279.12
1300 600 -280.52
1400 600 -280.52
1500 600 -280.52
1600 600 -282.33
1700 600 -282.33
1800 600 -282.33
1900 600 -284.00
2000 600 -284.00
2100 600 -284.95
2200 600 -284.95
2300 600 -284.95
2400 600 -286.10
