0	0	0	-280.38	0	0	2.94
100	0	0	-280.37	-0.009075538	0	2.930693176
200	0	0	-280.37	0.02381949	0	2.942552361
300	0	0	-280.37	0.17799788	0	3.077366761
400	0	0	-280.58	0.18246599	0	3.2396014
500	0	0	-280.58	0.023467247	0	3.162982462
600	0	0	-280.58	-0.028012529	0	2.723087337
700	0	0	-280.54	-0.024969639	0	2.578490375
800	0	0	-280.54	0.040157753	0	2.526514662
900	0	0	-280.54	0.152790269	0	2.463088397
1000	0	0	-280.75	0.183222774	0	2.523710356
1100	0	0	-280.75	0.238675848	0	2.516789536
1200	0	0	-280.75	0.556026943	0	2.51559864
1300	0	0	-281.46	0.817994648	0	2.797525721
1400	0	0	-281.46	1.016919169	0	3.043374728
1500	0	0	-282.68	0.948772627	0	3.261088811
1600	0	0	-282.68	0.795306351	0	3.28571833
1700	0	0	-282.68	1.158380738	0	3.353651105
1800	0	0	-284.33	1.153312069	0	3.867704306
1900	0	0	-284.33	0.748926971	0	4.103238493
2000	0	0	-284.33	0.7675899	0	4.123313339
2100	0	0	-285.35	0.712774818	0	4.373376232
2200	0	0	-285.35	0.456421295	0	4.415181955
2300	0	0	-285.35	0.465177464	0	4.24672526
2400	0	0	-285.96	0.429710309	0	4.305693232
2500	0	0	-285.96	0.27342023	0	4.292647397
2600	0	0	-285.96	0.301032612	0	4.148206592
2700	0	0	-286.35	0.297021545	0	4.191998954
2800	0	0	-286.35	0.274574389	0	4.211847594
2900	0	0	-286.35	0.503702735	0	4.220212975
3000	0	0	-287.03	0.488624067	0	4.483002023
3100	0	0	-287.03	0.201399264	0	4.537596021
3200	0	0	-287.03	0.148547931	0	4.3741731
3300	0	0	-287.2	0.085657834	0	4.387708774
3400	0	0	-287.2	-0.152071171	0	4.347627861
3500	0	0	-286.97	-0.184677525	0	4.120975917
3600	0	0	-286.97	-0.116871374	0	4.0723129
3700	0	0	-286.97	-0.602613545	0	4.060882775
3800	0	0	-286.31	-0.580206745	0	3.5446933
3900	0	0	-286.31	-0.05482387	0	3.498470231
4000	0	0	-286.31	0	0	3.65
0	100	0	-280.84	0	0.251784058	3.578850741
100	100	0	-280.84	-0.34990637	0.110264711	3.550560786
200	100	0	-280.42	-0.35430298	0.078338687	3.243872016
300	100	0	-280.42	-0.021945902	0.004545341	3.214706715
400	100	0	-280.42	0.026021692	-0.142510999	3.213117143
500	100	0	-280.44	0.03810126	-0.14329248	3.218331547
600	100	0	-280.44	0.140527207	-0.036731773	3.192568484
700	100	0	-280.44	0.487343635	0.050200079	3.230223173
800	100	0	-281.16	0.530770081	0.178989748	3.556828339
900	100	0	-281.16	0.330276844	0.379764783	3.648928677
1000	100	0	-281.16	0.511532262	0.424251002	3.661812853
1100	100	0	-281.9	0.549340678	0.51107241	3.903374299
1200	100	0	-281.9	0.492110584	0.576543461	3.967161626
1300	100	0	-281.9	0.83297603	0.372138804	3.989880502
1400	100	0	-283.05	1.024619646	0.22617062	4.358805191
1500	100	0	-283.05	0.940038689	0.099399324	4.622826249
1600	100	0	-284	0.733017461	0.097793137	4.741424764
1700	100	0	-284	0.522588354	-0.086071576	4.774666824
