0	0	0	-277.44	0	0	294
100	0	0	-277.44	-1.16279	0	293.0693176
200	0	0	-277.44	-12.2854096	0	294.2552361
300	0	0	-277.3	-11.9051159	0	307.7366761
400	0	0	-277.3	9.6850289	0	323.96014
500	0	0	-277.3	53.998131	0	316.2982462
600	0	0	-277.98	55.6479558	0	272.3087337
700	0	0	-277.98	17.1603036	0	257.8490375
800	0	0	-277.98	15.5559731	0	252.6514662
900	0	0	-278.17	15.5594575	0	246.3088397
1000	0	0	-278.17	12.9521635	0	252.3710356
1100	0	0	-278.17	24.6787563	0	251.6789536
1200	0	0	-278.51	27.5290757	0	251.559864
1300	0	0	-278.51	29.0218561	0	279.7525721
1400	0	0	-278.51	55.3356079	0	304.3374728
1500	0	0	-279.25	70.6429024	0	326.1088811
1600	0	0	-279.25	70.2744058	0	328.571833
1700	0	0	-280	57.6394761	0	335.3651105
1800	0	0	-280	40.372468	0	386.7704306
1900	0	0	-280	49.3317938	0	410.3238493
2000	0	0	-280.68	49.7452161	0	412.3313339
2100	0	0	-280.68	42.0906202	0	437.3376232
2200	0	0	-280.68	58.3072266	0	441.5181955
2300	0	0	-281.5	57.4666187	0	424.672526
2400	0	0	-281.5	38.3788172	0	430.5693232
2500	0	0	-281.5	43.090687	0	429.2647397
2600	0	0	-282.07	40.1681055	0	414.8206592
2700	0	0	-282.07	23.3380543	0	419.1998954
2800	0	0	-282.07	24.6360368	0	421.1847594
2900	0	0	-282.38	23.2548306	0	422.0212975
3000	0	0	-282.38	17.1241021	0	448.3002023
3100	0	0	-282.38	31.0228187	0	453.7596021
3200	0	0	-282.78	29.8435178	0	437.41731
3300	0	0	-282.78	11.2203073	0	438.7708774
3400	0	0	-282.78	11.4661686	0	434.7627861
3500	0	0	-282.91	9.0637436	0	412.0975917
3600	0	0	-282.91	-5.6778231	0	407.23129
3700	0	0	-282.82	-7.4993945	0	406.0882775
3800	0	0	-282.82	-1.7794201	0	354.46933
3900	0	0	-282.82	-16.013057	0	349.8470231
4000	0	0	-282.66	0	0	365
0	100	0	-277.25	0	-74.743599	357.8850741
100	100	0	-277.25	-1.4927644	-69.344226	355.0560786
200	100	0	-277.23	-1.8448909	-67.8720679	324.3872016
300	100	0	-277.23	0.8808971	-52.5069728	321.4706715
400	100	0	-277.25	2.239686	-55.874039	321.3117143
500	100	0	-277.25	5.8649919	-66.5656583	321.8331547
600	100	0	-277.25	12.863558	-107.0667492	319.2568484
700	100	0	-277.38	12.3083781	-112.1868754	323.0223173
800	100	0	-277.38	11.2064577	-101.2872763	355.6828339
900	100	0	-277.38	22.5292329	-102.0112489	364.8928677
1000	100	0	-277.69	25.708664	-91.9484853	366.1812853
1100	100	0	-277.69	24.3991905	-69.4561527	390.3374299
1200	100	0	-277.69	40.5604382	-65.6386455	396.7161626
1300	100	0	-278.27	44.1332465	-54.1379622	398.9880502
1400	100	0	-278.27	39.1673898	-38.3077106	435.8805191
1500	100	0	-278.27	55.7419115	-52.7219169	462.2826249
1600	100	0	-279.05	58.1176887	-61.2178884	474.1424764
1700	100	0	-279.05	46.2231897	-60.3050238	477.4666824
1800	100	0	-279.05	58.7350089	-53.4134056	480.178122
1900	100	0	-279.84	70.5895596	-44.6024757	477.8323799
2000	100	0	-279.84	67.8265011	-34.7279668	466.5035537
2100	100	0	-280.55	53.5593013	-24.6100063	460.2060982
2200	100	0	-280.55	39.6429434	-21.9461748	481.6123197
2300	100	0	-280.55	46.1349416	-23.2712604	488.0995688
2400	100	0	-281.15	43.3038446	-15.7166561	478.9913127
2500	100	0	-281.15	31.6672528	-5.9678085	484.5243862
2600	100	0	-281.15	37.2462335	-14.7275781	485.3956757
2700	100	0	-281.65	35.3452765	-12.5309182	476.6605452
2800	100	0	-281.65	23.5696561	1.2105703	483.6119701
2900	100	0	-281.65	28.029749	-1.2080261	485.4041518
3000	100	0	-282.02	26.3757111	0.5711823	475.3739551
3100	100	0	-282.02	15.5331051	5.5839983	474.8005746
3200	100	0	-282.02	18.8655602	-10.676299	473.7107873
3300	100	0	-282.25	16.320516	-16.2661993	467.799392
3400	100	0	-282.25	6.2832416	-17.8070143	465.1548695
3500	100	0	-282.25	7.4219228	-25.1163867	462.1933379
3600	100	0	-282.34	4.3153326	-28.2695651	455.9211476
3700	100	0	-282.34	-4.6644787	-38.9773079	452.20581
3800	100	0	-282.29	-4.4707668	-41.4428639	453.9978689
3900	100	0	-282.29	-1.7712847	-45.884541	475.1509103
4000	100	0	-282.29	0	-33.7205112	478.5976101
0	200	0	-276.63	0	-67.1506562	393.9220049
100	200	0	-276.63	5.7087412	-28.2035132	373.4400147
200	200	0	-276.63	4.5518437	-29.1276497	369.9611727
300	200	0	-276.71	0.0929129	-33.9254913	360.698183
400	200	0	-276.71	-4.3736566	-71.4939466	365.5830791
500	200	0	-276.71	2.8054209	-78.6244391	368.5346565
600	200	0	-276.75	10.0267387	-81.048748	375.7023056
700	200	0	-276.75	22.9397765	-78.9316813	375.0559207
800	200	0	-277.07	25.7315996	-71.7326107	371.8377173
900	200	0	-277.07	24.8982485	-58.0131607	386.2965669
1000	200	0	-277.07	45.5072596	-56.1769376	386.7446211
1100	200	0	-277.75	50.9885962	-41.8200342	372.2423473
1200	200	0	-277.75	42.8472662	-15.8467243	374.8528556
1300	200	0	-277.75	56.3527909	-16.774342	371.1044147
1400	200	0	-278.59	56.7516533	-15.6844591	365.2622454
1500	200	0	-278.59	47.7327246	-15.8477215	388.7707304
1600	200	0	-278.59	62.6912988	-29.7102741	399.5690351
1700	200	0	-279.51	65.4439589	-23.424335	387.0629767
1800	200	0	-279.51	56.0750161	-2.4336251	374.6199096
1900	200	0	-279.51	68.0172326	-5.3930806	361.6922297
2000	200	0	-280.45	69.7376856	-3.578315	336.5274965
2100	200	0	-280.45	54.8724122	15.2314852	323.4851755
2200	200	0	-280.45	59.6459725	43.2403561	327.2340908
2300	200	0	-281.18	63.6961374	72.0171037	335.6106111
2400	200	0	-281.18	55.6822692	76.3300571	338.2512748
2500	200	0	-281.74	44.079765	83.8669577	349.66183
2600	200	0	-281.74	33.6049958	100.1842659	394.0017609
2700	200	0	-281.74	39.2762026	98.4572469	414.6240362
2800	200	0	-282.29	35.9589289	99.0234866	419.3712893
2900	200	0	-282.29	22.6154427	102.4417766	449.1725641
3000	200	0	-282.29	23.9161264	93.5896726	461.5440562
3100	200	0	-282.61	19.7753374	88.7006522	458.0953716
3200	200	0	-282.61	7.9933202	81.8475437	468.2881801
3300	200	0	-282.61	4.0895921	70.6672803	471.9270864
3400	200	0	-282.63	2.6159812	68.6047622	469.0450616
3500	200	0	-282.63	-1.3988072	71.5972855	466.6413434
3600	200	0	-282.63	-19.5387444	64.1742377	458.2572113
3700	200	0	-282.36	-20.6726933	50.6420886	413.9721316
3800	200	0	-282.36	-8.6866532	51.7699546	406.8811415
3900	200	0	-282.29	-8.2907043	48.005195	414.6693321
4000	200	0	-282.29	0	28.1763514	437.3379537
0	300	0	-276.6	0	-49.0814785	306.3025768
100	300	0	-277.18	36.530242	-46.5990149	265.5478225
200	300	0	-277.18	-7.566869	-67.5575585	281.7382596
300	300	0	-277.18	-41.4853999	-76.6776632	288.1373587
400	300	0	-276.48	-42.4592619	-81.3619876	333.3848591
500	300	0	-276.48	-3.6898094	-80.5771265	342.0079299
600	300	0	-276.48	12.5563158	-78.1110698	344.4145405
700	300	0	-276.59	21.6245153	-64.5810728	345.665104
800	300	0	-276.59	32.1249783	-69.6475893	341.9941579
900	300	0	-277.01	38.084906	-58.0052509	339.1696698
1000	300	0	-277.01	41.9017906	-34.7430443	359.2402293
1100	300	0	-277.01	64.7294038	-38.2571842	358.2480152
1200	300	0	-278.01	65.6061303	-31.8858835	338.0749745
1300	300	0	-278.01	44.2955117	-19.3375529	341.2373666
1400	300	0	-278.01	40.0940103	-26.6718274	345.7937641
1500	300	0	-278.43	41.7160966	-23.3233573	354.6365497
1600	300	0	-278.43	50.5410752	-12.1834763	377.1994469
1700	300	0	-278.43	73.4998388	-18.7484838	380.0694297
1800	300	0	-279.58	76.7662633	-14.7679976	371.5678943
1900	300	0	-279.58	69.4448697	-4.7905347	394.2207269
2000	300	0	-279.58	88.4510669	-12.3454155	411.7639496
2100	300	0	-280.9	100.3779723	-6.9112802	415.3567326
2200	300	0	-280.9	96.4285619	15.1552317	405.2141522
2300	300	0	-281.93	79.2246426	27.5216969	389.0985103
2400	300	0	-281.93	55.1536987	40.8296987	397.9933176
2500	300	0	-281.93	55.5214616	40.5281436	406.3095716
2600	300	0	-282.72	51.8365227	51.429758	406.6097331
2700	300	0	-282.72	34.1844972	67.757335	422.0667143
2800	300	0	-282.72	27.5541858	65.4440299	434.3293442
2900	300	0	-283.01	22.595935	66.7185558	443.9013588
3000	300	0	-283.01	12.6345867	74.5295615	464.3239844
3100	300	0	-283.01	3.7909762	70.6197999	476.0858082
3200	300	0	-282.96	0.8321883	69.5837592	484.5212697
3300	300	0	-282.96	3.0777345	73.8931651	491.469951
3400	300	0	-282.96	7.2132468	76.067177	492.0048444
3500	300	0	-283.08	2.9913983	75.9660971	487.6725537
3600	300	0	-283.08	-16.6398643	73.4807025	490.6149449
3700	300	0	-282.86	-17.0687618	85.5591037	493.1736488
3800	300	0	-282.86	-7.1076604	86.4545044	483.3858408
3900	300	0	-282.86	-25.364888	78.029615	481.1994858
4000	300	0	-282.56	0	70.8117219	504.0126621
0	400	0	-276.28	0	-98.56963	333.7687289
100	400	0	-276.28	-12.7673389	-139.7049083	328.7655668
200	400	0	-275.91	-25.5268046	-144.1868123	352.1490466
300	400	0	-275.91	-13.7115162	-146.8488402	353.554713
400	400	0	-275.91	-8.2731199	-114.7440745	363.8808695
500	400	0	-275.95	6.0563387	-109.2795565	364.7159499
600	400	0	-275.95	26.0227924	-111.2819334	359.15863
700	400	0	-276.43	31.4032569	-113.1731156	342.9123187
800	400	0	-276.43	32.3074215	-114.8890987	339.50144
900	400	0	-276.43	59.8027936	-110.8503995	326.8906791
1000	400	0	-277.34	65.2553264	-92.6986516	311.4073261
1100	400	0	-277.34	53.845757	-74.3809931	323.900049
1200	400	0	-277.34	61.7668976	-81.7379716	326.1945838
1300	400	0	-278.15	61.566847	-73.0797379	317.8036569
1400	400	0	-278.15	52.7658489	-46.312954	325.6601237
1500	400	0	-278.15	62.2210757	-31.7033338	329.6806392
1600	400	0	-279.1	67.2661723	-17.1241458	327.3801294
1700	400	0	-279.1	62.8594377	-3.113534	341.9893546
1800	400	0	-279.1	70.0329652	-9.9990961	351.4259336
1900	400	0	-280.04	70.4398147	-8.2136465	354.4485795
2000	400	0	-280.04	67.6169401	-2.2214961	371.2529275
2100	400	0	-280.04	82.3730594	-18.1108359	382.8770731
2200	400	0	-281.07	94.0789496	-29.3637911	383.7832802
2300	400	0	-281.07	89.3706044	-31.8766308	373.8217655
2400	400	0	-282.06	68.6887159	-25.0935704	370.872687
2500	400	0	-282.06	54.6798243	-19.7236567	397.7916677
2600	400	0	-282.06	60.8341872	-10.4399877	408.2114742
2700	400	0	-282.79	53.2904746	8.8550999	409.5304391
2800	400	0	-282.79	34.9201498	31.4981363	433.5195846
2900	400	0	-282.79	31.7009743	38.8486878	447.9081912
3000	400	0	-283.22	27.8173705	45.2331378	451.1321523
3100	400	0	-283.22	14.8295351	60.2491257	465.9461931
3200	400	0	-283.22	11.2666854	71.8151117	474.3210783
3300	400	0	-283.38	10.5730099	76.9682325	472.943041
3400	400	0	-283.38	4.6889131	82.0764436	473.1874153
3500	400	0	-283.38	-3.9852818	78.073117	470.7133401
3600	400	0	-283.28	-9.9457378	78.0316861	461.9951686
3700	400	0	-283.28	-7.6988913	86.4734221	462.3896155
3800	400	0	-283.28	-16.2161418	81.0477031	458.7143251
3900	400	0	-283.05	-23.9334869	78.9484083	441.9692378
4000	400	0	-283.05	0	80.1237705	435.30253
0	500	0	-275.57	0	-131.5200691	327.988457
100	500	0	-275.57	-9.0869403	-148.4753144	341.3397763
200	500	0	-275.57	-14.7108008	-130.9798873	345.1216596
300	500	0	-275.43	-12.042662	-129.7116287	340.5058959
400	500	0	-275.43	-4.8899782	-129.3270047	340.6603501
500	500	0	-275.43	-0.2276683	-132.6284939	339.5526213
600	500	0	-275.38	8.6627566	-136.9984501	334.4048917
700	500	0	-275.38	18.0173501	-147.3030239	328.6716225
800	500	0	-275.38	34.4476944	-145.8252733	324.4938305
900	500	0	-275.85	60.275353	-146.4088238	309.6127581
1000	500	0	-275.85	78.371197	-144.0459132	292.3737954
1100	500	0	-276.77	75.6900838	-121.4125447	282.1655243
1200	500	0	-276.77	66.9073856	-91.8881528	299.9781856
1300	500	0	-276.77	79.7205293	-83.865493	304.0294471
1400	500	0	-278.01	81.4704144	-70.7938174	294.3463944
1500	500	0	-278.01	70.9049048	-48.2950004	306.3747477
1600	500	0	-278.01	79.1308749	-44.1134028	315.503367
1700	500	0	-279.18	80.6248885	-34.6098758	324.2448396
1800	500	0	-279.18	71.6661509	-16.2891253	362.8344791
1900	500	0	-279.18	77.2224697	-12.6290317	399.4442287
2000	500	0	-280.28	78.5538775	-3.9494884	427.8661303
2100	500	0	-280.28	73.2356773	9.4366241	439.1629901
2200	500	0	-280.28	82.6627669	3.3097004	443.6997238
2300	500	0	-281.4	83.4948633	-4.7125125	447.215618
2400	500	0	-281.4	67.3066729	-2.5312939	449.5380415
2500	500	0	-281.4	70.1750443	7.4127748	460.2595431
2600	500	0	-282.44	80.4152793	13.9131946	467.7223661
2700	500	0	-282.44	76.1226213	23.4277655	464.7183945
2800	500	0	-283.24	57.5477736	42.4276112	460.7729334
2900	500	0	-283.24	36.3309366	59.6860193	475.0248654
3000	500	0	-283.24	34.0350246	58.2396211	483.9158949
3100	500	0	-283.7	30.3729501	65.5797475	482.4559239
3200	500	0	-283.7	17.5512952	80.1345775	489.3667025
3300	500	0	-283.7	13.3390664	80.77328	491.7750779
3400	500	0	-283.88	8.3181312	79.3641168	487.4357118
3500	500	0	-283.88	-1.0533592	76.154189	486.7895521
3600	500	0	-283.88	-8.2395592	78.7963321	482.8701264
3700	500	0	-283.78	-14.0527448	77.47474	483.9568623
3800	500	0	-283.78	-14.6326743	56.6597033	482.9145147
3900	500	0	-283.78	-26.2888206	56.8966139	476.1658597
4000	500	0	-283.45	0	58.7136255	434.4131939
0	600	0	-274.89	0	-135.7891918	344.094912
100	600	0	-274.72	-12.227157	-137.3283422	356.5438369
200	600	0	-274.72	-6.7631189	-135.6591955	350.1813182
300	600	0	-274.72	-12.0586336	-129.003394	347.1478203
400	600	0	-274.53	-11.1899851	-128.6477457	344.7853741
